1,1,2171.5
1,2,2374.04
1,3,2475.53
1,4,2600.48
1,5,2647.23
1,6,2304.02
1,7,2147.16
1,8,2716.9
1,9,2677.28
1,10,2713.52
1,11,2580.63
1,12,2310.08
1,13,2561.61
1,14,2249.29
1,15,2186.26
1,16,2542.18
1,17,2453.4
1,18,2591.78
1,19,2540.61
1,20,2611.86
1,21,2471.89
1,22,2489.52
1,23,2087.74
1,24,2460.79
1,25,2600.41
1,26,2639.87
1,27,2592.4
1,28,2590.03
1,29,2639.02
1,30,2808.58
1,31,2833.48
1,32,2536.77
1,33,2707.96
1,34,2546.24
1,35,2414.1
1,36,2135.37
1,37,2386.66
1,38,2265.13
1,39,2255.59
1,40,2495.48
1,41,2259.51
1,42,2384.24
1,43,2554.14
1,44,2425.27
1,45,2320.69
1,46,2282.04
1,47,2270.3
1,48,2525.17
1,49,2151.42
1,50,2307.78
2,1,2177.9
2,2,2239.79
2,3,2455.23
2,4,2278.94
2,5,2283.14
2,6,2284.6
2,7,2443
2,8,2434.3
2,9,2354.31
2,10,2502.96
2,11,2634.3
2,12,2483.45
2,13,2320.26
2,14,2426.19
2,15,2337.19
2,16,2459.56
2,17,2285.86
2,18,2290.78
2,19,2280
2,20,2230.53
2,21,2441.3
2,22,2270.6
2,23,2080.77
2,24,2107.35
2,25,2296.99
2,26,2083.4
2,27,2172.6
2,28,2398.51
2,29,2448.82
2,30,2543.27
2,31,2423.22
2,32,2591.48
2,33,2462.57
2,34,2516.02
2,35,2625.68
2,36,2419.54
2,37,2589.73
2,38,2438.98
2,39,2443.73
2,40,2417.35
2,41,2597.8
2,42,2248.9
2,43,2487.59
2,44,2639.74
2,45,2194.45
2,46,2331.91
2,47,2080.95
2,48,2566.5
2,49,2398.82
2,50,2246.33
3,1,2414.88
3,2,2300.98
3,3,2476.49
3,4,2532.22
3,5,2712.88
3,6,2455.47
3,7,2678.35
3,8,2496.58
3,9,2641.61
3,10,2410.86
3,11,2189.9
3,12,2402.66
3,13,2390.7
3,14,2478.16
3,15,2441.88
3,16,2662.76
3,17,2531.04
3,18,2672.64
3,19,2402.47
3,20,2286.3
3,21,2459.4
3,22,2358.81
3,23,2161.86
3,24,2414.8
3,25,2399.39
3,26,2426.74
3,27,2578.32
3,28,2550.18
3,29,2387.38
3,30,2132.31
3,31,2352.18
3,32,2328.25
3,33,2727.22
3,34,2342.65
3,35,2683.36
3,36,2174.41
3,37,2389.29
3,38,2379.26
3,39,2060.43
3,40,2358.72
3,41,2344.45
3,42,2329.53
3,43,2315.38
3,44,2072.21
3,45,2201.18
3,46,2424.41
3,47,2296.75
3,48,2508.99
3,49,2399.19
3,50,2211.7
4,1,2441.67
4,2,2111.15
4,3,2180.05
4,4,2238.96
4,5,2728.64
4,6,2307.96
4,7,2806.6
4,8,2773.82
4,9,2314.41
4,10,2357.47
4,11,2516.1
